site,month,surfWaterTempMean
LEWI,Jan,6.904
LEWI,Jan,6.963
LEWI,Jan,7.002
LEWI,Jan,7.02
LEWI,Jan,7.027
LEWI,Jan,7.02
LEWI,Jan,7.009
LEWI,Jan,7.004
LEWI,Jan,7.004
LEWI,Jan,6.98
LEWI,Jan,6.902
LEWI,Jan,6.827
LEWI,Jan,6.823
LEWI,Jan,6.949
LEWI,Jan,7.139
LEWI,Jan,7.164
LEWI,Jan,NA
LEWI,Jan,NA
LEWI,Jan,NA
LEWI,Jan,6.079
LEWI,Jan,6.98
LEWI,Jan,7.541
LEWI,Jan,7.894
LEWI,Jan,8.086
LEWI,Jan,8.118
LEWI,Jan,8.033
LEWI,Jan,7.923
LEWI,Jan,7.833
LEWI,Jan,7.723
LEWI,Jan,7.641
LEWI,Jan,7.547
LEWI,Jan,7.409
LEWI,Jan,7.303
LEWI,Jan,7.257
LEWI,Jan,6.983
LEWI,Jan,6.947
LEWI,Jan,6.951
LEWI,Jan,6.864
LEWI,Jan,6.827
LEWI,Jan,6.814
LEWI,Jan,6.817
LEWI,Jan,6.809
LEWI,Jan,6.798
LEWI,Jan,6.751
LEWI,Jan,6.632
LEWI,Jan,6.483
LEWI,Jan,6.325
LEWI,Jan,6.179
LEWI,Jan,6.025
LEWI,Jan,5.893
LEWI,Jan,5.763
LEWI,Jan,5.638
LEWI,Jan,5.516
LEWI,Jan,5.419
LEWI,Jan,5.353
LEWI,Jan,4.908
LEWI,Jan,4.944
LEWI,Jan,4.998
LEWI,Jan,5.005
LEWI,Jan,5.038
LEWI,Jan,5.095
LEWI,Jan,5.212
LEWI,Jan,5.345
LEWI,Jan,5.556
LEWI,Jan,5.82
LEWI,Jan,6.113
LEWI,Jan,6.34
LEWI,Jan,6.658
LEWI,Jan,7.006
LEWI,Jan,7.309
LEWI,Jan,7.642
LEWI,Jan,7.906
LEWI,Jan,8.023
LEWI,Jan,7.818
LEWI,Jan,7.979
LEWI,Jan,7.983
LEWI,Jan,7.717
LEWI,Jan,7.605
LEWI,Jan,7.36
LEWI,Jan,7.001
LEWI,Jan,6.872
LEWI,Jan,6.765
LEWI,Jan,6.621
LEWI,Jan,6.506
LEWI,Jan,6.432
LEWI,Jan,6.343
LEWI,Jan,6.251
LEWI,Jan,6.148
LEWI,Jan,6.019
LEWI,Jan,5.885
LEWI,Jan,5.799
LEWI,Jan,5.697
LEWI,Jan,5.583
LEWI,Jan,5.513
LEWI,Jan,5.495
LEWI,Jan,5.49
LEWI,Jan,5.484
LEWI,Jan,5.065
LEWI,Jan,5.123
LEWI,Jan,5.223
LEWI,Jan,5.347
LEWI,Jan,5.471
LEWI,Jan,5.558
LEWI,Jan,5.611
LEWI,Jan,5.675
LEWI,Jan,5.723
LEWI,Jan,5.776
LEWI,Jan,5.831
LEWI,Jan,5.893
LEWI,Jan,5.937
LEWI,Jan,5.99
LEWI,Jan,5.995
LEWI,Jan,6.001
LEWI,Jan,6.032
LEWI,Jan,6.099
LEWI,Jan,6.138
LEWI,Jan,6.021
LEWI,Jan,5.956
LEWI,Jan,6.088
LEWI,Jan,6.193
LEWI,Jan,6.348
LEWI,Jan,6.491
LEWI,Jan,6.658
LEWI,Jan,6.791
LEWI,Jan,6.875
LEWI,Jan,6.938
LEWI,Jan,6.976
LEWI,Jan,7.012
LEWI,Jan,7.068
LEWI,Jan,7.122
LEWI,Jan,7.169
LEWI,Jan,7.202
LEWI,Jan,7.218
LEWI,Jan,7.221
LEWI,Jan,7.216
LEWI,Jan,7.186
LEWI,Jan,7.129
LEWI,Jan,7.049
LEWI,Jan,6.73
LEWI,Jan,6.591
LEWI,Jan,6.492
LEWI,Jan,6.374
LEWI,Jan,6.341
LEWI,Jan,6.32
LEWI,Jan,6.278
LEWI,Jan,6.244
LEWI,Jan,6.233
LEWI,Jan,6.185
LEWI,Jan,6.176
LEWI,Jan,6.175
LEWI,Jan,6.15
LEWI,Jan,6.136
LEWI,Jan,6.108
LEWI,Jan,6.108
LEWI,Jan,6.16
LEWI,Jan,6.232
LEWI,Jan,6.33
LEWI,Jan,6.468
LEWI,Jan,6.596
LEWI,Jan,6.728
LEWI,Jan,6.848
LEWI,Jan,7.007
LEWI,Jan,7.198
LEWI,Jan,7.376
LEWI,Jan,7.51
LEWI,Jan,7.599
LEWI,Jan,7.712
LEWI,Jan,7.84
LEWI,Jan,7.843
LEWI,Jan,7.859
LEWI,Jan,7.854
LEWI,Jan,7.809
LEWI,Jan,7.476
LEWI,Jan,7.444
LEWI,Jan,7.324
LEWI,Jan,7.206
LEWI,Jan,7.196
LEWI,Jan,7.178
LEWI,Jan,7.099
LEWI,Jan,6.994
LEWI,Jan,6.858
LEWI,Jan,6.744
LEWI,Jan,6.638
LEWI,Jan,6.598
LEWI,Jan,6.494
LEWI,Jan,6.37
LEWI,Jan,6.261
LEWI,Jan,6.17
LEWI,Jan,6.096
LEWI,Jan,6.009
LEWI,Jan,5.875
LEWI,Jan,5.764
LEWI,Jan,5.733
LEWI,Jan,5.727
LEWI,Jan,5.707
LEWI,Jan,5.694
LEWI,Jan,5.692
LEWI,Jan,5.701
LEWI,Jan,5.697
LEWI,Jan,5.697
LEWI,Jan,5.663
LEWI,Jan,5.61
LEWI,Jan,5.571
LEWI,Jan,5.588
LEWI,Jan,5.672
LEWI,Jan,5.767
LEWI,Jan,5.88
LEWI,Jan,5.882
LEWI,Jan,5.737
LEWI,Jan,6.12
LEWI,Jan,6.415
LEWI,Jan,6.693
LEWI,Jan,6.962
LEWI,Jan,7.267
LEWI,Jan,7.362
LEWI,Jan,7.508
LEWI,Jan,7.617
LEWI,Jan,7.575
LEWI,Jan,7.51
LEWI,Jan,7.442
LEWI,Jan,7.331
LEWI,Jan,7.176
LEWI,Jan,6.974
LEWI,Jan,6.766
LEWI,Jan,6.558
LEWI,Jan,6.359
LEWI,Jan,6.156
LEWI,Jan,5.971
LEWI,Jan,5.8
LEWI,Jan,5.385
LEWI,Jan,5.167
LEWI,Jan,5.175
LEWI,Jan,5.05
LEWI,Jan,4.989
LEWI,Jan,4.93
LEWI,Jan,4.872
LEWI,Jan,4.839
LEWI,Jan,4.858
LEWI,Jan,4.89
LEWI,Jan,4.934
LEWI,Jan,4.924
LEWI,Jan,4.866
LEWI,Jan,4.804
LEWI,Jan,4.721
LEWI,Jan,4.649
LEWI,Jan,4.58
LEWI,Jan,4.52
LEWI,Jan,4.466
LEWI,Jan,4.413
LEWI,Jan,4.358
LEWI,Jan,4.329
LEWI,Jan,4.335
LEWI,Jan,4.397
LEWI,Jan,4.557
LEWI,Jan,4.799
LEWI,Jan,5.107
LEWI,Jan,5.499
LEWI,Jan,5.888
LEWI,Jan,6.244
LEWI,Jan,6.654
LEWI,Jan,7.004
LEWI,Jan,7.273
LEWI,Jan,7.555
LEWI,Jan,7.82
LEWI,Jan,8.003
LEWI,Jan,8.169
LEWI,Jan,8.299
LEWI,Jan,8.405
LEWI,Jan,8.419
LEWI,Jan,8.121
LEWI,Jan,8.058
LEWI,Jan,7.843
LEWI,Jan,7.544
LEWI,Jan,7.396
LEWI,Jan,7.326
LEWI,Jan,7.239
LEWI,Jan,7.13
LEWI,Jan,7.006
LEWI,Jan,6.879
LEWI,Jan,6.757
LEWI,Jan,6.631
LEWI,Jan,6.508
LEWI,Jan,6.381
LEWI,Jan,6.257
LEWI,Jan,6.133
LEWI,Jan,6.009
LEWI,Jan,5.882
LEWI,Jan,5.769
LEWI,Jan,5.669
LEWI,Jan,5.569
LEWI,Jan,5.474
LEWI,Jan,5.419
LEWI,Jan,5.408
LEWI,Jan,5.412
LEWI,Jan,5.429
LEWI,Jan,5.448
LEWI,Jan,5.458
LEWI,Jan,5.486
LEWI,Jan,5.533
LEWI,Jan,5.606
LEWI,Jan,5.702
LEWI,Jan,5.852
LEWI,Jan,6.052
LEWI,Jan,6.263
LEWI,Jan,6.48
LEWI,Jan,6.702
LEWI,Jan,6.908
LEWI,Jan,7.083
LEWI,Jan,7.237
LEWI,Jan,7.361
LEWI,Jan,7.507
LEWI,Jan,7.673
LEWI,Jan,7.801
LEWI,Jan,7.893
LEWI,Jan,8.008
LEWI,Jan,8.113
LEWI,Jan,8.188
LEWI,Jan,8.231
LEWI,Jan,8.249
LEWI,Jan,8.259
LEWI,Jan,8.261
LEWI,Jan,8.261
LEWI,Jan,8.259
LEWI,Jan,8.222
LEWI,Jan,8.21
LEWI,Jan,8.144
LEWI,Jan,8.069
LEWI,Jan,7.994
LEWI,Jan,7.913
LEWI,Jan,7.832
LEWI,Jan,7.751
LEWI,Jan,7.679
LEWI,Jan,7.612
LEWI,Jan,7.538
LEWI,Jan,7.489
LEWI,Jan,7.46
LEWI,Jan,7.436
LEWI,Jan,7.405
LEWI,Jan,7.389
LEWI,Jan,7.354
LEWI,Jan,7.314
LEWI,Jan,7.281
LEWI,Jan,7.244
LEWI,Jan,7.211
LEWI,Jan,7.174
LEWI,Jan,7.125
LEWI,Jan,7.079
LEWI,Jan,6.745
LEWI,Jan,6.886
LEWI,Jan,7.05
LEWI,Jan,7.159
LEWI,Jan,7.409
LEWI,Jan,7.781
LEWI,Jan,8.181
LEWI,Jan,8.646
LEWI,Jan,9.053
LEWI,Jan,9.587
LEWI,Jan,9.999
LEWI,Jan,10.344
LEWI,Jan,10.687
LEWI,Jan,10.861
LEWI,Jan,10.862
LEWI,Jan,10.826
LEWI,Jan,10.775
LEWI,Jan,10.699
LEWI,Jan,10.64
LEWI,Jan,10.553
LEWI,Jan,10.408
LEWI,Jan,10.18
LEWI,Jan,10.055
LEWI,Jan,9.765
LEWI,Jan,9.498
LEWI,Jan,9.454
LEWI,Jan,9.439
LEWI,Jan,9.418
LEWI,Jan,9.412
LEWI,Jan,9.394
LEWI,Jan,9.376
LEWI,Jan,9.336
LEWI,Jan,9.292
LEWI,Jan,9.225
LEWI,Jan,9.091
LEWI,Jan,8.934
LEWI,Jan,8.802
LEWI,Jan,8.748
LEWI,Jan,8.715
LEWI,Jan,8.691
LEWI,Jan,8.705
LEWI,Jan,8.707
LEWI,Jan,8.699
LEWI,Jan,8.661
LEWI,Jan,8.637
LEWI,Jan,8.596
LEWI,Jan,8.555
LEWI,Jan,8.498
LEWI,Jan,8.433
LEWI,Jan,8.384
LEWI,Jan,8.355
LEWI,Jan,8.31
LEWI,Jan,8.288
LEWI,Jan,8.284
LEWI,Jan,8.285
LEWI,Jan,8.282
LEWI,Jan,8.278
LEWI,Jan,8.285
LEWI,Jan,8.27
LEWI,Jan,8.23
LEWI,Jan,7.977
LEWI,Jan,8.063
LEWI,Jan,8.082
LEWI,Jan,8.018
LEWI,Jan,8.024
LEWI,Jan,8.044
LEWI,Jan,8.03
LEWI,Jan,7.988
LEWI,Jan,7.932
LEWI,Jan,7.884
LEWI,Feb,7.833
LEWI,Feb,7.78
LEWI,Feb,7.724
LEWI,Feb,7.67
LEWI,Feb,7.62
LEWI,Feb,7.566
LEWI,Feb,7.513
LEWI,Feb,7.454
LEWI,Feb,7.405
LEWI,Feb,7.351
LEWI,Feb,7.292
LEWI,Feb,7.231
LEWI,Feb,7.174
LEWI,Feb,7.11
LEWI,Feb,7.039
LEWI,Feb,6.896
LEWI,Feb,6.722
LEWI,Feb,6.543
LEWI,Feb,6.519
LEWI,Feb,6.499
LEWI,Feb,6.476
LEWI,Feb,6.453
LEWI,Feb,6.442
LEWI,Feb,6.418
LEWI,Feb,6.363
LEWI,Feb,6.252
LEWI,Feb,6.136
LEWI,Feb,6.064
LEWI,Feb,5.849
LEWI,Feb,5.686
LEWI,Feb,5.944
LEWI,Feb,6.111
LEWI,Feb,6.33
LEWI,Feb,6.624
LEWI,Feb,6.862
LEWI,Feb,7.193
LEWI,Feb,7.403
LEWI,Feb,7.582
LEWI,Feb,7.765
LEWI,Feb,7.82
LEWI,Feb,7.786
LEWI,Feb,7.721
LEWI,Feb,7.606
LEWI,Feb,7.393
LEWI,Feb,7.178
LEWI,Feb,6.949
LEWI,Feb,6.697
LEWI,Feb,6.419
LEWI,Feb,5.881
LEWI,Feb,5.858
LEWI,Feb,5.793
LEWI,Feb,5.693
LEWI,Feb,5.642
LEWI,Feb,5.574
LEWI,Feb,5.486
LEWI,Feb,5.421
LEWI,Feb,5.349
LEWI,Feb,5.273
LEWI,Feb,5.228
LEWI,Feb,5.159
LEWI,Feb,5.102
LEWI,Feb,5.042
LEWI,Feb,4.977
LEWI,Feb,4.92
LEWI,Feb,4.91
LEWI,Feb,4.909
LEWI,Feb,4.92
LEWI,Feb,4.935
LEWI,Feb,4.963
LEWI,Feb,4.982
LEWI,Feb,4.997
LEWI,Feb,5.009
LEWI,Feb,5.02
LEWI,Feb,5.033
LEWI,Feb,5.063
LEWI,Feb,5.103
LEWI,Feb,5.174
LEWI,Feb,5.278
LEWI,Feb,5.551
LEWI,Feb,5.839
LEWI,Feb,6.188
LEWI,Feb,6.401
LEWI,Feb,6.698
LEWI,Feb,7.025
LEWI,Feb,7.3
LEWI,Feb,7.522
LEWI,Feb,7.396
LEWI,Feb,7.529
LEWI,Feb,7.637
LEWI,Feb,7.624
LEWI,Feb,7.636
LEWI,Feb,7.634
LEWI,Feb,7.593
LEWI,Feb,7.498
LEWI,Feb,7.373
LEWI,Feb,7.259
LEWI,Feb,7.127
LEWI,Feb,7.003
LEWI,Feb,6.9
LEWI,Feb,6.816
LEWI,Feb,6.742
LEWI,Feb,6.673
LEWI,Feb,6.604
LEWI,Feb,6.528
LEWI,Feb,6.443
LEWI,Feb,6.355
LEWI,Feb,6.254
LEWI,Feb,6.157
LEWI,Feb,6.091
LEWI,Feb,6.028
LEWI,Feb,6.005
LEWI,Feb,6.011
LEWI,Feb,6.019
LEWI,Feb,5.986
LEWI,Feb,5.928
LEWI,Feb,5.879
LEWI,Feb,5.798
LEWI,Feb,5.744
LEWI,Feb,5.719
LEWI,Feb,5.711
LEWI,Feb,5.618
LEWI,Feb,5.473
LEWI,Feb,5.363
LEWI,Feb,5.283
LEWI,Feb,5.12
LEWI,Feb,4.613
LEWI,Feb,4.71
LEWI,Feb,4.901
LEWI,Feb,5.047
LEWI,Feb,5.235
LEWI,Feb,5.385
LEWI,Feb,5.735
LEWI,Feb,5.99
LEWI,Feb,6.129
LEWI,Feb,6.216
LEWI,Feb,6.215
LEWI,Feb,5.985
LEWI,Feb,5.743
LEWI,Feb,5.415
LEWI,Feb,5.11
LEWI,Feb,4.859
LEWI,Feb,4.621
LEWI,Feb,4.369
LEWI,Feb,4.152
LEWI,Feb,3.921
LEWI,Feb,3.386
LEWI,Feb,3.037
LEWI,Feb,3.12
LEWI,Feb,3.094
LEWI,Feb,3.055
LEWI,Feb,2.937
LEWI,Feb,2.855
LEWI,Feb,2.771
LEWI,Feb,2.654
LEWI,Feb,2.491
LEWI,Feb,2.382
LEWI,Feb,2.319
LEWI,Feb,2.228
LEWI,Feb,2.145
LEWI,Feb,2.165
LEWI,Feb,2.258
LEWI,Feb,2.312
LEWI,Feb,2.45
LEWI,Feb,2.544
LEWI,Feb,2.467
LEWI,Feb,2.364
LEWI,Feb,2.283
LEWI,Feb,2.213
LEWI,Feb,2.171
LEWI,Feb,2.152
LEWI,Feb,2.171
LEWI,Feb,2.274
LEWI,Feb,2.388
LEWI,Feb,2.457
LEWI,Feb,2.485
LEWI,Feb,2.539
LEWI,Feb,2.557
LEWI,Feb,2.549
LEWI,Feb,2.66
LEWI,Feb,3.093
LEWI,Feb,3.447
LEWI,Feb,3.642
LEWI,Feb,3.987
LEWI,Feb,3.798
LEWI,Feb,3.624
LEWI,Feb,3.973
LEWI,Feb,4.048
LEWI,Feb,4.081
LEWI,Feb,4.143
LEWI,Feb,4.174
LEWI,Feb,4.149
LEWI,Feb,4.107
LEWI,Feb,4.073
LEWI,Feb,4.018
LEWI,Feb,3.978
LEWI,Feb,3.967
LEWI,Feb,3.967
LEWI,Feb,3.997
LEWI,Feb,4.013
LEWI,Feb,4.023
LEWI,Feb,4.014
LEWI,Feb,4.014
LEWI,Feb,4.011
LEWI,Feb,4.015
LEWI,Feb,4.009
LEWI,Feb,4.013
LEWI,Feb,4.016
LEWI,Feb,4.018
LEWI,Feb,4.024
LEWI,Feb,4.029
LEWI,Feb,4.034
LEWI,Feb,4.046
LEWI,Feb,4.069
LEWI,Feb,4.087
LEWI,Feb,4.086
LEWI,Feb,4.075
LEWI,Feb,4.033
LEWI,Feb,4.009
LEWI,Feb,4.064
LEWI,Feb,4.172
LEWI,Feb,4.304
LEWI,Feb,4.524
LEWI,Feb,4.826
LEWI,Feb,5.161
LEWI,Feb,5.492
LEWI,Feb,5.927
LEWI,Feb,6.264
LEWI,Feb,6.613
LEWI,Feb,6.95
LEWI,Feb,7.164
LEWI,Feb,7.222
LEWI,Feb,7.582
LEWI,Feb,7.681
LEWI,Feb,7.755
LEWI,Feb,7.859
LEWI,Feb,7.93
LEWI,Feb,7.911
LEWI,Feb,7.854
LEWI,Feb,7.802
LEWI,Feb,7.739
LEWI,Feb,7.678
LEWI,Feb,7.638
LEWI,Feb,7.577
LEWI,Feb,7.496
LEWI,Feb,7.392
LEWI,Feb,7.249
LEWI,Feb,7.081
LEWI,Feb,6.93
LEWI,Feb,6.805
LEWI,Feb,6.689
LEWI,Feb,6.563
LEWI,Feb,6.465
LEWI,Feb,6.433
LEWI,Feb,6.413
LEWI,Feb,6.413
LEWI,Feb,6.409
LEWI,Feb,6.424
LEWI,Feb,6.421
LEWI,Feb,6.424
LEWI,Feb,6.427
LEWI,Feb,6.419
LEWI,Feb,6.346
LEWI,Feb,6.267
LEWI,Feb,6.201
LEWI,Feb,6.183
LEWI,Feb,6.186
LEWI,Feb,6.238
LEWI,Feb,6.264
LEWI,Feb,NA
LEWI,Feb,NA
LEWI,Feb,NA
LEWI,Feb,NA
LEWI,Feb,6.626
LEWI,Feb,6.836
LEWI,Feb,7.062
LEWI,Feb,7.234
LEWI,Feb,7.479
LEWI,Feb,7.66
LEWI,Feb,7.809
LEWI,Feb,7.952
LEWI,Feb,8.025
LEWI,Feb,8.036
LEWI,Feb,8.009
LEWI,Feb,7.965
LEWI,Feb,7.928
LEWI,Feb,7.89
LEWI,Feb,7.838
LEWI,Feb,7.782
LEWI,Feb,7.726
LEWI,Feb,7.676
LEWI,Feb,7.577
LEWI,Feb,7.346
LEWI,Feb,6.857
LEWI,Feb,6.733
LEWI,Feb,6.501
LEWI,Feb,6.225
LEWI,Feb,6.051
LEWI,Feb,5.933
LEWI,Feb,5.823
LEWI,Feb,5.69
LEWI,Feb,5.543
LEWI,Feb,5.396
LEWI,Feb,5.247
LEWI,Feb,5.106
LEWI,Feb,4.967
LEWI,Feb,4.859
LEWI,Feb,4.753
LEWI,Feb,4.64
LEWI,Feb,4.537
LEWI,Feb,4.446
LEWI,Feb,4.371
LEWI,Feb,4.312
LEWI,Feb,4.282
LEWI,Feb,4.269
LEWI,Feb,4.295
LEWI,Feb,4.398
LEWI,Feb,4.62
LEWI,Feb,4.852
LEWI,Feb,5.154
LEWI,Feb,5.485
LEWI,Feb,5.828
LEWI,Feb,6.175
LEWI,Feb,6.548
LEWI,Feb,6.975
LEWI,Feb,7.22
LEWI,Feb,7.404
LEWI,Feb,7.563
LEWI,Feb,7.765
LEWI,Feb,7.65
LEWI,Feb,7.903
LEWI,Feb,7.988
LEWI,Feb,7.946
LEWI,Feb,7.964
LEWI,Feb,7.993
LEWI,Feb,8.002
LEWI,Feb,7.981
LEWI,Feb,7.962
LEWI,Feb,7.931
LEWI,Feb,7.888
LEWI,Feb,7.8
LEWI,Feb,7.689
LEWI,Feb,7.596
LEWI,Feb,7.545
LEWI,Feb,7.505
LEWI,Feb,7.474
LEWI,Feb,7.428
LEWI,Feb,7.379
LEWI,Feb,7.355
LEWI,Feb,7.263
LEWI,Feb,7.128
LEWI,Feb,7.04
LEWI,Feb,6.967
LEWI,Feb,6.913
LEWI,Feb,6.876
LEWI,Feb,6.823
LEWI,Feb,6.762
LEWI,Feb,6.754
LEWI,Feb,6.792
LEWI,Feb,6.825
LEWI,Feb,6.871
LEWI,Feb,6.86
LEWI,Feb,6.807
LEWI,Feb,6.795
LEWI,Feb,6.876
LEWI,Feb,7.005
LEWI,Feb,6.84
LEWI,Feb,7.284
LEWI,Feb,7.667
LEWI,Feb,7.961
LEWI,Feb,8.219
LEWI,Feb,8.636
LEWI,Feb,9.28
LEWI,Feb,9.861
LEWI,Feb,10.283
LEWI,Feb,10.589
LEWI,Feb,10.842
LEWI,Feb,10.967
LEWI,Feb,10.955
LEWI,Feb,10.924
LEWI,Feb,10.85
LEWI,Feb,10.708
LEWI,Feb,10.488
LEWI,Feb,10.229
LEWI,Feb,9.961
LEWI,Feb,9.696
LEWI,Feb,9.422
LEWI,Feb,9.019
LEWI,Feb,8.861
LEWI,Feb,8.598
LEWI,Feb,8.289
LEWI,Feb,8.146
LEWI,Feb,8.111
LEWI,Feb,8.086
LEWI,Feb,8.049
LEWI,Feb,7.958
LEWI,Feb,7.886
LEWI,Feb,7.886
LEWI,Feb,7.933
LEWI,Feb,8.004
LEWI,Feb,8.08
LEWI,Feb,8.157
LEWI,Feb,8.245
LEWI,Feb,8.316
LEWI,Feb,8.369
LEWI,Feb,8.423
LEWI,Feb,8.43
LEWI,Feb,8.429
LEWI,Feb,8.422
LEWI,Feb,8.412
LEWI,Feb,8.438
LEWI,Feb,8.528
LEWI,Feb,8.653
LEWI,Feb,8.827
LEWI,Feb,9.022
LEWI,Feb,9.29
LEWI,Feb,9.595
LEWI,Feb,9.874
LEWI,Feb,10.197
LEWI,Feb,10.431
LEWI,Feb,10.624
LEWI,Feb,11.022
LEWI,Feb,11.239
LEWI,Feb,11.32
LEWI,Feb,11.54
LEWI,Feb,11.607
LEWI,Feb,11.708
LEWI,Feb,11.853
LEWI,Feb,11.964
LEWI,Feb,12.027
LEWI,Feb,12.042
LEWI,Feb,12.013
LEWI,Feb,11.992
LEWI,Feb,11.969
LEWI,Feb,11.924
LEWI,Feb,11.871
LEWI,Feb,11.804
LEWI,Feb,11.727
LEWI,Feb,11.602
LEWI,Feb,11.486
LEWI,Feb,11.36
LEWI,Feb,11.243
LEWI,Feb,11.133
LEWI,Feb,10.95
LEWI,Feb,10.89
LEWI,Feb,10.841
LEWI,Feb,10.69
LEWI,Feb,10.603
LEWI,Feb,10.567
LEWI,Feb,10.52
LEWI,Feb,10.414
LEWI,Feb,10.237
LEWI,Feb,10.095
LEWI,Feb,10.048
LEWI,Feb,9.947
LEWI,Feb,9.819
LEWI,Feb,9.709
LEWI,Feb,9.592
LEWI,Feb,9.476
LEWI,Feb,9.404
LEWI,Feb,9.401
LEWI,Feb,9.462
LEWI,Feb,9.513
LEWI,Feb,9.642
LEWI,Feb,9.912
LEWI,Feb,10.188
LEWI,Feb,10.533
LEWI,Feb,10.837
LEWI,Feb,11.223
LEWI,Feb,11.617
LEWI,Feb,11.817
LEWI,Feb,12.02
LEWI,Feb,12.015
LEWI,Feb,11.895
LEWI,Feb,11.651
LEWI,Feb,11.415
LEWI,Feb,11.153
LEWI,Feb,10.89
LEWI,Feb,10.636
LEWI,Feb,10.378
LEWI,Feb,10.133
LEWI,Feb,9.764
LEWI,Feb,9.566
LEWI,Feb,9.43
LEWI,Feb,9.267
LEWI,Feb,9.213
LEWI,Feb,9.148
LEWI,Feb,9.052
LEWI,Feb,8.965
LEWI,Feb,8.881
LEWI,Feb,8.81
LEWI,Feb,8.713
LEWI,Feb,8.598
LEWI,Feb,8.47
LEWI,Feb,8.351
LEWI,Feb,8.227
LEWI,Feb,8.086
LEWI,Feb,7.956
LEWI,Feb,7.829
LEWI,Feb,7.694
LEWI,Feb,7.517
LEWI,Feb,7.356
LEWI,Feb,7.214
LEWI,Feb,7.107
LEWI,Feb,6.999
LEWI,Feb,6.864
LEWI,Feb,6.715
LEWI,Feb,6.667
LEWI,Feb,6.719
LEWI,Feb,6.827
LEWI,Feb,6.966
LEWI,Feb,7.085
LEWI,Feb,7.332
LEWI,Feb,7.596
LEWI,Feb,7.859
LEWI,Feb,8.156
LEWI,Feb,8.555
LEWI,Feb,8.98
LEWI,Feb,9.217
LEWI,Feb,9.353
LEWI,Feb,9.493
LEWI,Feb,9.504
LEWI,Feb,9.442
LEWI,Feb,9.39
LEWI,Feb,9.277
LEWI,Feb,9.141
LEWI,Feb,8.952
LEWI,Feb,8.676
LEWI,Feb,8.317
LEWI,Feb,8.242
LEWI,Feb,8.11
LEWI,Feb,7.938
LEWI,Feb,7.811
LEWI,Feb,7.721
LEWI,Feb,7.648
LEWI,Feb,7.574
LEWI,Feb,7.499
LEWI,Feb,7.425
LEWI,Feb,7.344
LEWI,Feb,7.271
LEWI,Feb,7.196
LEWI,Feb,7.124
LEWI,Feb,7.058
LEWI,Feb,7
LEWI,Feb,6.95
LEWI,Feb,6.9
LEWI,Feb,6.864
LEWI,Feb,6.838
LEWI,Feb,6.808
LEWI,Feb,6.784
LEWI,Feb,6.75
LEWI,Feb,6.723
LEWI,Feb,6.674
LEWI,Feb,6.646
LEWI,Feb,6.666
LEWI,Feb,6.694
LEWI,Feb,6.755
LEWI,Feb,6.852
LEWI,Feb,6.965
LEWI,Feb,7.09
LEWI,Feb,7.192
LEWI,Feb,7.291
LEWI,Feb,7.401
LEWI,Feb,7.506
LEWI,Feb,7.592
LEWI,Feb,7.656
LEWI,Feb,7.689
LEWI,Feb,7.705
LEWI,Feb,7.704
LEWI,Feb,7.69
LEWI,Feb,7.693
LEWI,Feb,7.682
LEWI,Feb,7.662
LEWI,Feb,7.629
LEWI,Feb,7.581
LEWI,Feb,7.483
LEWI,Feb,7.363
LEWI,Feb,7.274
LEWI,Feb,7.234
LEWI,Feb,7.215
LEWI,Feb,7.203
LEWI,Feb,7.184
LEWI,Feb,7.17
LEWI,Feb,7.143
LEWI,Feb,7.109
LEWI,Feb,7.094
LEWI,Feb,7.096
LEWI,Feb,7.096
LEWI,Feb,7.083
LEWI,Feb,7.04
LEWI,Feb,6.992
LEWI,Feb,6.937
LEWI,Feb,6.869
LEWI,Feb,6.792
LEWI,Feb,6.702
LEWI,Feb,6.615
LEWI,Feb,6.505
LEWI,Feb,6.392
LEWI,Feb,6.28
LEWI,Feb,6.168
LEWI,Feb,6.043
LEWI,Feb,5.918
LEWI,Feb,5.829
LEWI,Feb,5.813
LEWI,Feb,5.922
LEWI,Feb,6.071
LEWI,Feb,6.186
LEWI,Feb,6.127
LEWI,Feb,6.648
LEWI,Feb,7.14
LEWI,Feb,7.633
LEWI,Feb,8.001
LEWI,Feb,8.213
LEWI,Feb,8.266
LEWI,Feb,8.275
LEWI,Feb,8.372
LEWI,Feb,8.586
LEWI,Feb,8.8
LEWI,Feb,8.806
LEWI,Feb,8.796
LEWI,Feb,8.805
LEWI,Feb,8.737
LEWI,Feb,8.632
LEWI,Feb,8.509
LEWI,Feb,8.328
LEWI,Feb,8.041
LEWI,Feb,7.924
LEWI,Feb,7.715
LEWI,Feb,7.509
LEWI,Feb,7.351
LEWI,Feb,7.227
LEWI,Feb,7.141
LEWI,Feb,7.138
LEWI,Feb,7.152
LEWI,Feb,7.139
LEWI,Feb,7.113
LEWI,Feb,7.061
LEWI,Feb,6.96
LEWI,Feb,6.832
LEWI,Feb,6.72
LEWI,Feb,6.608
LEWI,Feb,6.49
LEWI,Feb,6.362
LEWI,Feb,6.246
LEWI,Feb,6.134
LEWI,Feb,6.034
LEWI,Feb,5.915
LEWI,Feb,5.811
LEWI,Feb,5.694
LEWI,Feb,5.602
LEWI,Feb,5.542
LEWI,Feb,5.544
LEWI,Feb,5.654
LEWI,Feb,5.899
LEWI,Feb,6.238
LEWI,Feb,6.572
LEWI,Feb,6.965
LEWI,Feb,7.432
LEWI,Feb,7.967
LEWI,Feb,8.442
